temp,precip,created_at,location_id
4.45,0,2013-02-05,1SQPTEGYPH0GA
7.2,0.3,2013-02-06,1SQPTEGYPH0GA
2.75,0,2013-02-07,1SQPTEGYPH0GA
2.8,0,2013-02-08,1SQPTEGYPH0GA
-2.25,0,2013-02-09,1SQPTEGYPH0GA
-3.6,0,2013-02-10,1SQPTEGYPH0GA
-6.95,0,2013-02-11,1SQPTEGYPH0GA
-2.2,0,2013-02-12,1SQPTEGYPH0GA
0.8500000000000001,0,2013-02-13,1SQPTEGYPH0GA
-2.8000000000000003,0.3,2013-02-14,1SQPTEGYPH0GA
-2.8000000000000003,0,2013-02-15,1SQPTEGYPH0GA
5.25,0,2013-02-16,1SQPTEGYPH0GA
6.949999999999999,0,2013-02-17,1SQPTEGYPH0GA
-2.75,0,2013-02-18,1SQPTEGYPH0GA
-1.9499999999999997,0,2013-02-19,1SQPTEGYPH0GA
-3.35,2.8,2013-02-20,1SQPTEGYPH0GA
-9.45,2.8,2013-02-21,1SQPTEGYPH0GA
-7.5,0,2013-02-22,1SQPTEGYPH0GA
-0.2999999999999998,0,2013-02-23,1SQPTEGYPH0GA
-5.25,10.9,2013-02-24,1SQPTEGYPH0GA
-7.8,0,2013-02-25,1SQPTEGYPH0GA
-5.85,2.5,2013-02-26,1SQPTEGYPH0GA
-5.800000000000001,0,2013-02-27,1SQPTEGYPH0GA
-3.35,0,2013-02-28,1SQPTEGYPH0GA
-1.7000000000000002,0,2013-03-01,1SQPTEGYPH0GA
3.35,0,2013-03-02,1SQPTEGYPH0GA
7.8,0,2013-03-03,1SQPTEGYPH0GA
-1.3999999999999995,2.3,2013-03-04,1SQPTEGYPH0GA
-6.4,0,2013-03-05,1SQPTEGYPH0GA
2.7500000000000004,0,2013-03-06,1SQPTEGYPH0GA
8.35,0,2013-03-07,1SQPTEGYPH0GA
2.5,0,2013-03-08,1SQPTEGYPH0GA
-1.65,10.2,2013-03-09,1SQPTEGYPH0GA
-3.05,0,2013-03-10,1SQPTEGYPH0GA
4.75,3.8,2013-03-11,1SQPTEGYPH0GA
0,0.3,2013-03-12,1SQPTEGYPH0GA
6.699999999999999,0,2013-03-13,1SQPTEGYPH0GA
12.2,0,2013-03-14,1SQPTEGYPH0GA
16.35,0,2013-03-15,1SQPTEGYPH0GA
7.199999999999999,0,2013-03-16,1SQPTEGYPH0GA
8.350000000000001,0,2013-03-17,1SQPTEGYPH0GA
4.75,0,2013-03-18,1SQPTEGYPH0GA
3.6499999999999995,0,2013-03-19,1SQPTEGYPH0GA
2.5,0,2013-03-20,1SQPTEGYPH0GA
6.4,0,2013-03-21,1SQPTEGYPH0GA
0.5500000000000003,11.9,2013-03-22,1SQPTEGYPH0GA
-8.6,8.9,2013-03-23,1SQPTEGYPH0GA
-10,0,2013-03-24,1SQPTEGYPH0GA
-9.75,0,2013-03-25,1SQPTEGYPH0GA
-1.6999999999999997,0,2013-03-26,1SQPTEGYPH0GA
4.199999999999999,0,2013-03-27,1SQPTEGYPH0GA
8.35,0,2013-03-28,1SQPTEGYPH0GA
11.649999999999999,0,2013-03-29,1SQPTEGYPH0GA
10.549999999999999,0,2013-03-30,1SQPTEGYPH0GA
9.45,0,2013-03-31,1SQPTEGYPH0GA
4.199999999999999,5.8,2013-04-02,1SQPTEGYPH0GA
3.1,6.6,2013-04-03,1SQPTEGYPH0GA
2.8,0,2013-04-04,1SQPTEGYPH0GA
8.05,0,2013-04-05,1SQPTEGYPH0GA
7.2,0,2013-04-06,1SQPTEGYPH0GA
6.6499999999999995,0,2013-04-07,1SQPTEGYPH0GA
10.850000000000001,0,2013-04-08,1SQPTEGYPH0GA
16.35,0,2013-04-09,1SQPTEGYPH0GA
11.950000000000001,0,2013-04-10,1SQPTEGYPH0GA
15,0,2013-04-11,1SQPTEGYPH0GA
14.7,0,2013-04-12,1SQPTEGYPH0GA
0.30000000000000027,5.1,2013-04-13,1SQPTEGYPH0GA
-1.35,0,2013-04-14,1SQPTEGYPH0GA
8.9,0,2013-04-15,1SQPTEGYPH0GA
6.7,0,2013-04-16,1SQPTEGYPH0GA
8.1,0,2013-04-17,1SQPTEGYPH0GA
15.850000000000001,0,2013-04-18,1SQPTEGYPH0GA
13.85,1.8,2013-04-19,1SQPTEGYPH0GA
14.7,0,2013-04-20,1SQPTEGYPH0GA
13.65,0,2013-04-21,1SQPTEGYPH0GA
17.5,0,2013-04-22,1SQPTEGYPH0GA
13.850000000000001,4.8,2013-04-23,1SQPTEGYPH0GA
9.450000000000001,0,2013-04-24,1SQPTEGYPH0GA
13.299999999999999,0,2013-04-25,1SQPTEGYPH0GA
16.7,0,2013-04-26,1SQPTEGYPH0GA
7.25,7.4,2013-04-27,1SQPTEGYPH0GA
7.2,0,2013-04-28,1SQPTEGYPH0GA
5.3,0,2013-04-29,1SQPTEGYPH0GA
4.5,0,2013-04-30,1SQPTEGYPH0GA
8.600000000000001,0,2013-05-01,1SQPTEGYPH0GA
14.15,0,2013-05-02,1SQPTEGYPH0GA
17.8,0,2013-05-03,1SQPTEGYPH0GA
20.25,0,2013-05-04,1SQPTEGYPH0GA
18.85,0,2013-05-05,1SQPTEGYPH0GA
17.5,0,2013-05-06,1SQPTEGYPH0GA
11.95,1.5,2013-05-07,1SQPTEGYPH0GA
7.199999999999999,9.4,2013-05-08,1SQPTEGYPH0GA
9.450000000000001,0.3,2013-05-09,1SQPTEGYPH0GA
13.100000000000001,0.8,2013-05-10,1SQPTEGYPH0GA
3.9,17.8,2013-05-11,1SQPTEGYPH0GA
2.55,5.1,2013-05-12,1SQPTEGYPH0GA
5.3,0,2013-05-13,1SQPTEGYPH0GA
7.2,0,2013-05-14,1SQPTEGYPH0GA
10,0,2013-05-15,1SQPTEGYPH0GA
10.85,0,2013-05-16,1SQPTEGYPH0GA
13.600000000000001,0,2013-05-17,1SQPTEGYPH0GA
18.9,0,2013-05-18,1SQPTEGYPH0GA
18.35,0,2013-05-19,1SQPTEGYPH0GA
16.95,6.6,2013-05-20,1SQPTEGYPH0GA
15.850000000000001,30.5,2013-05-21,1SQPTEGYPH0GA
16.1,13.7,2013-05-22,1SQPTEGYPH0GA
15,1,2013-05-23,1SQPTEGYPH0GA
15.850000000000001,0,2013-05-24,1SQPTEGYPH0GA
15.55,1.3,2013-05-25,1SQPTEGYPH0GA
16.95,0,2013-05-26,1SQPTEGYPH0GA
19.45,0,2013-05-27,1SQPTEGYPH0GA
21.15,0,2013-05-28,1SQPTEGYPH0GA
21.950000000000003,0,2013-05-29,1SQPTEGYPH0GA
16.95,1,2013-05-30,1SQPTEGYPH0GA
18.6,0.3,2013-05-31,1SQPTEGYPH0GA
20.55,0,2013-06-01,1SQPTEGYPH0GA
19.15,0,2013-06-02,1SQPTEGYPH0GA
23.049999999999997,0,2013-06-03,1SQPTEGYPH0GA
19.7,0.3,2013-06-04,1SQPTEGYPH0GA
16.65,1.3,2013-06-05,1SQPTEGYPH0GA
18.35,0,2013-06-06,1SQPTEGYPH0GA
14.75,0,2013-06-07,1SQPTEGYPH0GA
15,9.7,2013-06-08,1SQPTEGYPH0GA
13.65,0,2013-06-09,1SQPTEGYPH0GA
18.6,0,2013-06-10,1SQPTEGYPH0GA
20.549999999999997,0.3,2013-06-11,1SQPTEGYPH0GA
18.6,0,2013-06-12,1SQPTEGYPH0GA
22.25,0,2013-06-13,1SQPTEGYPH0GA
16.95,4.6,2013-06-14,1SQPTEGYPH0GA
15.600000000000001,0,2013-06-15,1SQPTEGYPH0GA
21.4,0,2013-06-16,1SQPTEGYPH0GA
21.4,0,2013-06-17,1SQPTEGYPH0GA
19.15,9.4,2013-06-18,1SQPTEGYPH0GA
18.6,0,2013-06-19,1SQPTEGYPH0GA
20,0,2013-06-20,1SQPTEGYPH0GA
22.5,0,2013-06-21,1SQPTEGYPH0GA
18.9,0,2013-06-22,1SQPTEGYPH0GA
18.35,6.4,2013-06-23,1SQPTEGYPH0GA
19.7,1.5,2013-06-24,1SQPTEGYPH0GA
22.5,0,2013-06-25,1SQPTEGYPH0GA
23.85,0,2013-06-26,1SQPTEGYPH0GA
20.55,13,2013-06-27,1SQPTEGYPH0GA
21.65,0,2013-06-28,1SQPTEGYPH0GA
22.75,0,2013-06-29,1SQPTEGYPH0GA
23.349999999999998,0,2013-06-30,1SQPTEGYPH0GA
18.85,0,2013-07-01,1SQPTEGYPH0GA
20.85,0,2013-07-02,1SQPTEGYPH0GA
23.849999999999998,0,2013-07-03,1SQPTEGYPH0GA
24.75,0,2013-07-04,1SQPTEGYPH0GA
25,0,2013-07-05,1SQPTEGYPH0GA
27.8,0,2013-07-06,1SQPTEGYPH0GA
26.95,3.8,2013-07-07,1SQPTEGYPH0GA
21.65,0,2013-07-08,1SQPTEGYPH0GA
25,0,2013-07-09,1SQPTEGYPH0GA
26.4,0,2013-07-10,1SQPTEGYPH0GA
25.549999999999997,3,2013-07-11,1SQPTEGYPH0GA
22.5,7.6,2013-07-12,1SQPTEGYPH0GA
22.2,0,2013-07-13,1SQPTEGYPH0GA
22.2,1.3,2013-07-14,1SQPTEGYPH0GA
20.55,1,2013-07-15,1SQPTEGYPH0GA
18.35,6.6,2013-07-16,1SQPTEGYPH0GA
18.9,0,2013-07-17,1SQPTEGYPH0GA
24.2,0,2013-07-18,1SQPTEGYPH0GA
25.3,0,2013-07-19,1SQPTEGYPH0GA
28.6,0,2013-07-20,1SQPTEGYPH0GA
28.1,0,2013-07-21,1SQPTEGYPH0GA
25.6,0,2013-07-22,1SQPTEGYPH0GA
26.1,0,2013-07-23,1SQPTEGYPH0GA
27.8,0,2013-07-24,1SQPTEGYPH0GA
26.95,0,2013-07-25,1SQPTEGYPH0GA
26.099999999999998,0,2013-07-26,1SQPTEGYPH0GA
21.65,0,2013-07-27,1SQPTEGYPH0GA
22.8,0,2013-07-28,1SQPTEGYPH0GA
21.65,45.7,2013-07-29,1SQPTEGYPH0GA
15.3,28.7,2013-07-30,1SQPTEGYPH0GA
20,0,2013-07-31,1SQPTEGYPH0GA
19.75,0,2013-08-01,1SQPTEGYPH0GA
21.1,0,2013-08-02,1SQPTEGYPH0GA
22.200000000000003,0,2013-08-03,1SQPTEGYPH0GA
23.6,0,2013-08-04,1SQPTEGYPH0GA
22.75,0.3,2013-08-05,1SQPTEGYPH0GA
23.35,0.3,2013-08-06,1SQPTEGYPH0GA
21.4,18.5,2013-08-07,1SQPTEGYPH0GA
21.95,0,2013-08-08,1SQPTEGYPH0GA
22.2,1.8,2013-08-09,1SQPTEGYPH0GA
20.55,0,2013-08-10,1SQPTEGYPH0GA
20.299999999999997,0,2013-08-11,1SQPTEGYPH0GA
23.05,0,2013-08-12,1SQPTEGYPH0GA
23.900000000000002,0,2013-08-13,1SQPTEGYPH0GA
23.65,0,2013-08-14,1SQPTEGYPH0GA
23.6,0,2013-08-15,1SQPTEGYPH0GA
24.450000000000003,0,2013-08-16,1SQPTEGYPH0GA
24.75,1.3,2013-08-17,1SQPTEGYPH0GA
23.35,0,2013-08-18,1SQPTEGYPH0GA
22.799999999999997,2.8,2013-08-19,1SQPTEGYPH0GA
23.299999999999997,1,2013-08-20,1SQPTEGYPH0GA
22.2,1,2013-08-21,1SQPTEGYPH0GA
18.65,0.8,2013-08-22,1SQPTEGYPH0GA
19.15,1.8,2013-08-23,1SQPTEGYPH0GA
19.7,0,2013-08-24,1SQPTEGYPH0GA
18.05,20.6,2013-08-25,1SQPTEGYPH0GA
20,16.5,2013-08-26,1SQPTEGYPH0GA
18.9,2.8,2013-08-27,1SQPTEGYPH0GA
17.2,0,2013-08-28,1SQPTEGYPH0GA
19.45,0,2013-08-29,1SQPTEGYPH0GA
20.85,0,2013-08-30,1SQPTEGYPH0GA
18.35,0,2013-08-31,1SQPTEGYPH0GA
18.35,0,2013-09-01,1SQPTEGYPH0GA
19.45,0,2013-09-02,1SQPTEGYPH0GA
25,0,2013-09-03,1SQPTEGYPH0GA
16.95,6.1,2013-09-04,1SQPTEGYPH0GA
14.15,4.8,2013-09-05,1SQPTEGYPH0GA
16.35,0,2013-09-06,1SQPTEGYPH0GA
20,0,2013-09-07,1SQPTEGYPH0GA
22.2,0,2013-09-08,1SQPTEGYPH0GA
18.85,0.3,2013-09-09,1SQPTEGYPH0GA
16.65,3.3,2013-09-10,1SQPTEGYPH0GA
8.05,2,2013-09-11,1SQPTEGYPH0GA
4.75,0,2013-09-12,1SQPTEGYPH0GA
13.9,0,2013-09-13,1SQPTEGYPH0GA
18.9,0,2013-09-14,1SQPTEGYPH0GA
15.3,0,2013-09-15,1SQPTEGYPH0GA
21.1,0,2013-09-16,1SQPTEGYPH0GA
22.25,0,2013-09-17,1SQPTEGYPH0GA
23.3,0,2013-09-18,1SQPTEGYPH0GA
23.9,0,2013-09-19,1SQPTEGYPH0GA
18.9,0,2013-09-20,1SQPTEGYPH0GA
18.9,0.8,2013-09-21,1SQPTEGYPH0GA
18.9,2.3,2013-09-22,1SQPTEGYPH0GA
20.25,0,2013-09-23,1SQPTEGYPH0GA
21.1,0,2013-09-24,1SQPTEGYPH0GA
22.200000000000003,0,2013-09-25,1SQPTEGYPH0GA
22.25,0,2013-09-26,1SQPTEGYPH0GA
20.85,0,2013-09-27,1SQPTEGYPH0GA
16.95,0.3,2013-09-28,1SQPTEGYPH0GA
13.9,25.7,2013-09-29,1SQPTEGYPH0GA
12.2,0,2013-09-30,1SQPTEGYPH0GA
11.95,4.3,2013-10-01,1SQPTEGYPH0GA
10,0,2013-10-02,1SQPTEGYPH0GA
6.65,0,2013-10-03,1SQPTEGYPH0GA
12.2,0,2013-10-04,1SQPTEGYPH0GA
14.149999999999999,0,2013-10-05,1SQPTEGYPH0GA
16.400000000000002,0,2013-10-06,1SQPTEGYPH0GA
16.65,0,2013-10-07,1SQPTEGYPH0GA
16.65,0,2013-10-08,1SQPTEGYPH0GA
12.5,6.4,2013-10-09,1SQPTEGYPH0GA
10,0.3,2013-10-10,1SQPTEGYPH0GA
13.049999999999999,0,2013-10-11,1SQPTEGYPH0GA
8.6,1.8,2013-10-12,1SQPTEGYPH0GA
8.3,0,2013-10-13,1SQPTEGYPH0GA
14.15,0,2013-10-14,1SQPTEGYPH0GA
16.95,0,2013-10-15,1SQPTEGYPH0GA
13.9,0,2013-10-16,1SQPTEGYPH0GA
10.799999999999999,0,2013-10-17,1SQPTEGYPH0GA
13.05,0,2013-10-18,1SQPTEGYPH0GA
16.1,0,2013-10-19,1SQPTEGYPH0GA
16.65,0,2013-10-20,1SQPTEGYPH0GA
17.5,0,2013-10-21,1SQPTEGYPH0GA
14.45,0.5,2013-10-22,1SQPTEGYPH0GA
14.149999999999999,0,2013-10-23,1SQPTEGYPH0GA
18.05,0,2013-10-24,1SQPTEGYPH0GA
16.7,0,2013-10-25,1SQPTEGYPH0GA
17.75,0,2013-10-26,1SQPTEGYPH0GA
5.3,0,2013-10-27,1SQPTEGYPH0GA
7.25,0,2013-10-28,1SQPTEGYPH0GA
10.85,0,2013-10-29,1SQPTEGYPH0GA
9.2,0,2013-10-30,1SQPTEGYPH0GA
7.75,0,2013-10-31,1SQPTEGYPH0GA
11.4,0,2013-11-01,1SQPTEGYPH0GA
13.100000000000001,0,2013-11-02,1SQPTEGYPH0GA
3.9,7.6,2013-11-03,1SQPTEGYPH0GA
7.25,0,2013-11-04,1SQPTEGYPH0GA
8.05,0,2013-11-05,1SQPTEGYPH0GA
9.5,0,2013-11-06,1SQPTEGYPH0GA
13.649999999999999,5.3,2013-11-07,1SQPTEGYPH0GA
9.7,0,2013-11-08,1SQPTEGYPH0GA
13.9,0,2013-11-09,1SQPTEGYPH0GA
3.6500000000000004,0.5,2013-11-10,1SQPTEGYPH0GA
-11.850000000000001,0.3,2013-11-11,1SQPTEGYPH0GA
-19.6,3.8,2013-11-12,1SQPTEGYPH0GA
-18,0,2013-11-13,1SQPTEGYPH0GA
-8.799999999999999,0,2013-11-14,1SQPTEGYPH0GA
-9.9,1.8,2013-11-15,1SQPTEGYPH0GA
-9.35,0,2013-11-16,1SQPTEGYPH0GA
-5.5,0,2013-11-17,1SQPTEGYPH0GA
1.1500000000000004,0,2013-11-18,1SQPTEGYPH0GA
3.1,0,2013-11-19,1SQPTEGYPH0GA
1.7000000000000002,0,2013-11-20,1SQPTEGYPH0GA
6.45,0,2013-11-21,1SQPTEGYPH0GA
9.45,0,2013-11-22,1SQPTEGYPH0GA
2.3,0,2013-11-23,1SQPTEGYPH0GA
-0.25,0,2013-11-24,1SQPTEGYPH0GA
1.7000000000000002,0,2013-11-25,1SQPTEGYPH0GA
1.15,0,2013-11-26,1SQPTEGYPH0GA
7.549999999999999,0,2013-11-27,1SQPTEGYPH0GA
10.799999999999999,0,2013-11-28,1SQPTEGYPH0GA
12.75,0,2013-11-29,1SQPTEGYPH0GA
2.25,0,2013-11-30,1SQPTEGYPH0GA
-2.1499999999999995,0,2013-12-01,1SQPTEGYPH0GA
5.9,0,2013-12-02,1SQPTEGYPH0GA
0.8999999999999999,0,2013-12-03,1SQPTEGYPH0GA
5.6,0,2013-12-04,1SQPTEGYPH0GA
7,0,2013-12-05,1SQPTEGYPH0GA
2.5500000000000003,0,2013-12-06,1SQPTEGYPH0GA
6.449999999999999,0,2013-12-07,1SQPTEGYPH0GA
2.5500000000000003,0,2013-12-08,1SQPTEGYPH0GA
2.2500000000000004,0,2013-12-09,1SQPTEGYPH0GA
7.3,0,2013-12-10,1SQPTEGYPH0GA
8.1,0,2013-12-11,1SQPTEGYPH0GA
9.45,0,2013-12-12,1SQPTEGYPH0GA
6.95,0,2013-12-13,1SQPTEGYPH0GA
0.30000000000000004,2,2013-12-14,1SQPTEGYPH0GA
-1.0499999999999998,0,2013-12-15,1SQPTEGYPH0GA
-4.95,0,2013-12-16,1SQPTEGYPH0GA
-1.3499999999999996,0,2013-12-17,1SQPTEGYPH0GA
0.6000000000000001,0,2013-12-18,1SQPTEGYPH0GA
1.15,0,2013-12-19,1SQPTEGYPH0GA
1.7000000000000002,0,2013-12-20,1SQPTEGYPH0GA
3.9499999999999997,1.8,2013-12-21,1SQPTEGYPH0GA
-0.5,1.3,2013-12-22,1SQPTEGYPH0GA
-3,0,2013-12-23,1SQPTEGYPH0GA
1.1499999999999995,0,2013-12-24,1SQPTEGYPH0GA
0.3500000000000001,2.5,2013-12-25,1SQPTEGYPH0GA
-9.899999999999999,1.8,2013-12-26,1SQPTEGYPH0GA
-9.05,0,2013-12-27,1SQPTEGYPH0GA
-4.95,0,2013-12-28,1SQPTEGYPH0GA
-11.55,4.3,2013-12-29,1SQPTEGYPH0GA
-22.65,1.3,2013-12-30,1SQPTEGYPH0GA
-12.95,0,2013-12-31,1SQPTEGYPH0GA
-9.05,2,2014-01-01,1SQPTEGYPH0GA
-4.95,0,2014-01-02,1SQPTEGYPH0GA
-9.4,2,2014-01-03,1SQPTEGYPH0GA
-10.5,0,2014-01-04,1SQPTEGYPH0GA
-3.5999999999999996,0,2014-01-05,1SQPTEGYPH0GA
1.4000000000000004,0,2014-01-06,1SQPTEGYPH0GA
-3,0,2014-01-07,1SQPTEGYPH0GA
1.1500000000000004,0,2014-01-08,1SQPTEGYPH0GA
-5.45,0,2014-01-09,1SQPTEGYPH0GA
3.9000000000000004,0,2014-01-10,1SQPTEGYPH0GA
0.8500000000000001,0,2014-01-11,1SQPTEGYPH0GA
-3.8,0,2014-01-12,1SQPTEGYPH0GA
-2.75,0,2014-01-13,1SQPTEGYPH0GA
-1.0499999999999998,0,2014-01-14,1SQPTEGYPH0GA
3.95,0,2014-01-15,1SQPTEGYPH0GA
7.3,0,2014-01-16,1SQPTEGYPH0GA
6.949999999999999,0,2014-01-17,1SQPTEGYPH0GA
10,0,2014-01-18,1SQPTEGYPH0GA
6.95,0,2014-01-19,1SQPTEGYPH0GA
1.4499999999999997,0.5,2014-01-20,1SQPTEGYPH0GA
-4.9,3,2014-01-21,1SQPTEGYPH0GA
-6.050000000000001,0,2014-01-22,1SQPTEGYPH0GA
-0.5000000000000004,0,2014-01-23,1SQPTEGYPH0GA
5.35,0,2014-01-24,1SQPTEGYPH0GA
6.450000000000001,0,2014-01-25,1SQPTEGYPH0GA
11.7,0,2014-01-26,1SQPTEGYPH0GA
14.75,0,2014-01-27,1SQPTEGYPH0GA
8.05,0,2014-01-28,1SQPTEGYPH0GA
3.9000000000000004,0,2014-01-29,1SQPTEGYPH0GA
3.6500000000000004,0,2014-01-30,1SQPTEGYPH0GA
-5.2,1.3,2014-01-31,1SQPTEGYPH0GA
-10.450000000000001,0,2014-02-01,1SQPTEGYPH0GA
-13,0,2014-02-02,1SQPTEGYPH0GA
-8.8,0,2014-02-03,1SQPTEGYPH0GA
-14.35,3,2014-02-04,1SQPTEGYPH0GA
-23.2,0,2014-02-05,1SQPTEGYPH0GA
-21.85,0,2014-02-06,1SQPTEGYPH0GA
-9.65,0,2014-02-07,1SQPTEGYPH0GA
0.6000000000000005,0,2014-02-08,1SQPTEGYPH0GA
-7.7,0,2014-02-09,1SQPTEGYPH0GA
-4.7,0.3,2014-02-10,1SQPTEGYPH0GA
0.050000000000000266,0,2014-02-11,1SQPTEGYPH0GA
1.7000000000000002,0,2014-02-12,1SQPTEGYPH0GA
8.05,0,2014-02-13,1SQPTEGYPH0GA
3.1000000000000005,0,2014-02-14,1SQPTEGYPH0GA
5.3,0,2014-02-15,1SQPTEGYPH0GA
8.65,0,2014-02-16,1SQPTEGYPH0GA
7.000000000000001,0,2014-02-17,1SQPTEGYPH0GA
8.1,0,2014-02-18,1SQPTEGYPH0GA
6.199999999999999,0,2014-02-19,1SQPTEGYPH0GA
-1.35,0,2014-02-20,1SQPTEGYPH0GA
3.1,0,2014-02-21,1SQPTEGYPH0GA
2.25,0.8,2014-02-22,1SQPTEGYPH0GA
1.4500000000000002,0,2014-02-23,1SQPTEGYPH0GA
4.25,0,2014-02-24,1SQPTEGYPH0GA
-9.65,0.8,2014-02-25,1SQPTEGYPH0GA
-4.4,0,2014-02-26,1SQPTEGYPH0GA
5.9,0,2014-02-27,1SQPTEGYPH0GA
5.85,0,2014-02-28,1SQPTEGYPH0GA
-7.95,0.8,2014-03-01,1SQPTEGYPH0GA
-10.2,0.3,2014-03-02,1SQPTEGYPH0GA
3.9499999999999997,0,2014-03-03,1SQPTEGYPH0GA
8.05,5.6,2014-03-04,1SQPTEGYPH0GA
4.199999999999999,0.8,2014-03-05,1SQPTEGYPH0GA
9.2,0,2014-03-06,1SQPTEGYPH0GA
4.15,8.1,2014-03-07,1SQPTEGYPH0GA
4.25,0,2014-03-08,1SQPTEGYPH0GA
12.25,0,2014-03-09,1SQPTEGYPH0GA
13.3,0,2014-03-10,1SQPTEGYPH0GA
2.8499999999999996,0.3,2014-03-11,1SQPTEGYPH0GA
2.25,0,2014-03-12,1SQPTEGYPH0GA
7.8,0,2014-03-13,1SQPTEGYPH0GA
7.8,0,2014-03-14,1SQPTEGYPH0GA
3.1,0,2014-03-15,1SQPTEGYPH0GA
6.199999999999999,0,2014-03-16,1SQPTEGYPH0GA
11.95,0,2014-03-17,1SQPTEGYPH0GA
0.30000000000000027,0,2014-03-18,1SQPTEGYPH0GA
2.5500000000000007,0,2014-03-19,1SQPTEGYPH0GA
6.699999999999999,0,2014-03-20,1SQPTEGYPH0GA
2.85,0,2014-03-21,1SQPTEGYPH0GA
-2.4499999999999997,1.5,2014-03-22,1SQPTEGYPH0GA
3.7,0,2014-03-23,1SQPTEGYPH0GA
-0.5,0,2014-03-24,1SQPTEGYPH0GA
4.5,0,2014-03-25,1SQPTEGYPH0GA
11.1,0,2014-03-26,1SQPTEGYPH0GA
8.05,1.8,2014-03-27,1SQPTEGYPH0GA
5.3,2,2014-03-28,1SQPTEGYPH0GA
8.649999999999999,0,2014-03-29,1SQPTEGYPH0GA
13.05,0,2014-03-30,1SQPTEGYPH0GA
6.95,0,2014-03-31,1SQPTEGYPH0GA
7.25,0,2014-04-01,1SQPTEGYPH0GA
4.199999999999999,5.8,2014-04-02,1SQPTEGYPH0GA
3.1,6.6,2014-04-03,1SQPTEGYPH0GA
2.8,0,2014-04-04,1SQPTEGYPH0GA
8.05,0,2014-04-05,1SQPTEGYPH0GA
7.2,0,2014-04-06,1SQPTEGYPH0GA
6.6499999999999995,0,2014-04-07,1SQPTEGYPH0GA
10.850000000000001,0,2014-04-08,1SQPTEGYPH0GA
16.35,0,2014-04-09,1SQPTEGYPH0GA
11.950000000000001,0,2014-04-10,1SQPTEGYPH0GA
15,0,2014-04-11,1SQPTEGYPH0GA
14.7,0,2014-04-12,1SQPTEGYPH0GA
0.30000000000000027,5.1,2014-04-13,1SQPTEGYPH0GA
-1.35,0,2014-04-14,1SQPTEGYPH0GA
8.9,0,2014-04-15,1SQPTEGYPH0GA
6.7,0,2014-04-16,1SQPTEGYPH0GA
8.1,0,2014-04-17,1SQPTEGYPH0GA
15.850000000000001,0,2014-04-18,1SQPTEGYPH0GA
13.85,1.8,2014-04-19,1SQPTEGYPH0GA
14.7,0,2014-04-20,1SQPTEGYPH0GA
13.65,0,2014-04-21,1SQPTEGYPH0GA
17.5,0,2014-04-22,1SQPTEGYPH0GA
13.850000000000001,4.8,2014-04-23,1SQPTEGYPH0GA
9.450000000000001,0,2014-04-24,1SQPTEGYPH0GA
13.299999999999999,0,2014-04-25,1SQPTEGYPH0GA
16.7,0,2014-04-26,1SQPTEGYPH0GA
7.25,7.4,2014-04-27,1SQPTEGYPH0GA
7.2,0,2014-04-28,1SQPTEGYPH0GA
5.3,0,2014-04-29,1SQPTEGYPH0GA
4.5,0,2014-04-30,1SQPTEGYPH0GA
8.600000000000001,0,2014-05-01,1SQPTEGYPH0GA
