item_name,vegan,vegetarian,mpbamod,lamb,chunked_beef_or_pork,pulled_pork,beef_or_pork_burger,ground_meat,meatballs,sausage,bacon,breakfast_sausage_patty,unfried_chicken,fried_chicken,savory_dairy,sweet_dairy,egg,shrimp,whole_bird_white_meat
Pastor Taco,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Plain Quesadilla,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Protein Quesadilla,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Red Rose Accordions,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Rice,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Suadero Taco,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taco Tuesday,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Thirsty Thursday,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
catering_takeout,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
to_remove,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
