item_name,vegan,vegetarian,mpbamod,lamb,chunked_beef_or_pork,pulled_pork,beef_or_pork_burger,ground_meat,meatballs,sausage,bacon,breakfast_sausage_patty,unfried_chicken,fried_chicken,savory_dairy,sweet_dairy,egg,shrimp,whole_bird_white_meat
Burger,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Lemon Bundt Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Banana Blueberry Breakfast Bread,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Zucchini Bread,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Pretzel Bites,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Chocolate Strawberries,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Blazing Bella,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pastry Platter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Canape Platter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Pork Canape Platter,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fish Canape Platter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
catering_takeout,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
to_remove,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bagel Sandwich,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Bananas,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Sandwich Platter,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False
Bruschetta Canape Platter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cookie Platter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Goat Fig Canape Platter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Hashbrown,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prosciutto Canape,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salmon Canape,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Double Meat,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sausage Egg And Cheese,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
