item_name,vegan,vegetarian,mpbamod,lamb,chunked_beef_or_pork,pulled_pork,beef_or_pork_burger,ground_meat,meatballs,sausage,bacon,breakfast_sausage_patty,unfried_chicken,fried_chicken,savory_dairy,sweet_dairy,egg,shrimp,whole_bird_white_meat
Smorrebrod,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Super Margherita Pizza,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Potato Tostada,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tahini Noodles,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vietnamese Pork Egg Roll,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yurei,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Fries,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tostada,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Dumplings,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Skate Wing And Bacon Banh Mi,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Stir Fry Veggies,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Brisket Mac And Cheese,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cantonese Mahi Mahi,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crispy Asian Wings,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2 Day Grass-Fed Chili (16 Oz),False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Yum Cha Dumplings,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hh Wings,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Kimchi Side,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special: Scallops With Pomodoro And Pesto,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Steak And Eggs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Szechuan Chicken Salad,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Brisket,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Banh Mi,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Buns,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Egg Roll,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Egg Rolls,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Fries,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Kolaches Potatoes,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Breakfast Nachos,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Pizza,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Pork Nachos,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Tacos,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Tostado,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breakfast Wrap,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fried Chicken,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Salmon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shrimp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mongolian Beef,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wings,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Pork Belly,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
French Toast,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Soup,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nachos,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Steak,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kolache,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Tofu,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Duck,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ribs,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lo Mein,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lasagna,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Crostini,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Grilled Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cuban,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mousse,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Tiramisu,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Donut,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Bread Pudding,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Panna Cotta,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Vietnamese Pork,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Coco Curry,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Oyster,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crab,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Trout,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Boiled Peanuts,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Edamame,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cheong Fun,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Arancini,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Falafel,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deviled Eggs,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Ropa Vieja,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Corn Fritters,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Plantains,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chocolate Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Ice Cream,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Peaches,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cookie,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Sausage,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Waffle,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Family Suppers,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Famiglia Italian Night,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mikkelsens,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Monday Night,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
New Realm,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nye Dinner,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Nye Dinner Allergy Or Special,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Onetable,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special Dessert,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special Side,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Valentines Dinner,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Valentines Vegetarian,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wellington (M),False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wellington Special,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Charred Caeser With Soft Shell Crab,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fried Blue Crab Claws,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Little Neck Clams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Moules Marinieres,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mussels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pei Mussels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pei Mussels Special,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Prawns A La Plancha,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Royal Red Shrimp Boil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Salt Pepper Squid,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scallops Rockefeller,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sea Scallops,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Smoked Tomato Cream Scallops,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Smoked Tomato Mussels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special: Pei Mussels With Pomodoro White Wine And Basil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Special: Scallops With Pomdoro, Pesto, And Basil",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Special: Scallops With Thai Peanut Sauce,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Slider,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chinese Greens,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Broccoli Banchan,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Galbi Banchan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gochujang,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gochujang Collards,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of Kimchi Collards,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yook Baeng,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yook Baeng Bites,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Braciole Entree,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cacio E Pepe,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Market Pasta,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Osso Bucco,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ravioli,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red Braised Szechuan Pork Cheeks,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spatzle,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sunflower Pesto Pasta,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chili,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
300 App Spread,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bacon Blue Cheese House Chips,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Beer Cheese Bites,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Blistered Shishito Peppers,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Burrata Fennel,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Burrata Herbs,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Carpaccio,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cheese Bread,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Crispy Lentil Fritters,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crispy Shaved Okra,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fried Okra App,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gorgonzola Grapes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Gorgonzola Spinach Dip,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Hummus Such,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jalapeno Poppers,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Low Country Charcuterie,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Moos In A Blanket,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Panko Fried Green Hill,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spinach Artichoke Dip,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wasabi Popcorn,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Quiche,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Best Damn Coffee Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Brioche Sticky Bun,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Coffee Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Croissant,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scone,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Soda Bread,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Strawberry Muffin,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Strawberry Scone,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Toaster Strudel,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Banana Pudding,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Banana Pudding For Two,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bananas Foster,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beignets,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Blondie Brownie With Caramel,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Blueberry Cobbler W Ging. Lav.,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gingerbread Layer Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Good Fortune Orange Tart,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Grandma'S Pound Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Honeybun Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Lemon Blueberry Cake,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Market Poptart,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mixed Berry Fry Pie,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ricotta Zeppole,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Ruthie'S Sweets,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Strawberries,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Strawberries Cream,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Strawberry Meringue,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tres Leches,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Tres Leches For 2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Yuzu Custard,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Apple Moat,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apple Tart,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Muskmelon Cantelope,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yogurt,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
"""007""",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Baby Jamey,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bacon Is My Jam,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Bird'S Nest,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Creole,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eeyore'S Meadow,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Endive Will Always Love You,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Flat Shoals,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fm,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Georgia On My Mind,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Keepin' It Classy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mn Big Softy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mr. Big Is Dead,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Portlandia,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Red Rider,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SmRgSbord,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
St Patrick'S,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sweet Ass,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thank You For Being A Friend,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Bohemian Bear,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Courtney Canady,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Kimmy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Palleson,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Red Bag,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Schwarz,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ukiyo,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Wwjcd,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Yonshakudama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zestos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bacon,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Maggi,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sauces,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sriracha,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Zhug,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jen Chan Lunch,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Justaco Yum Cha,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lunchables,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poutine,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pizza,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sandwich 2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Chips,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Biscuit,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Biscuit,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Biscuit,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lamb Biscuit,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Benedict,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Benedict,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pork Benedict,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Fried Rice,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Fried Rice,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Beef Fried Rice,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Fried Rice,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Taco,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Taco,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Taco,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Taco,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Fish Taco,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Taco,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Taco,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Pizza,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Vegan Pizza,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Pizza,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Pizza,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Egg Roll,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Egg Roll,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Egg Roll,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shellfish Egg Roll,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Vegan Egg Roll,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Grits,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Shellfish Grits,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Mac Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Shellfish Mac Cheese,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Pork Mac Cheese,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Shellfish Bao,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Bao,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poultry Bao,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Beef Bao,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lamb Bao,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pork Pork,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fish Pork,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Beef Salad,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Caesar Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Farm Salad,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Grilled Chanterelles Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Iceberg Wedge,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Peanut Noodle Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
