item_name,vegan,vegetarian,mpbamod,lamb,chunked_beef_or_pork,pulled_pork,beef_or_pork_burger,ground_meat,meatballs,sausage,bacon,breakfast_sausage_patty,unfried_chicken,fried_chicken,savory_dairy,sweet_dairy,egg,shrimp,whole_bird_white_meat
Cheddar Brat,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Chips,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crispy Potato Egg & Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Green Chile Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Habanero Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Ham Sandwich,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"Ham, Egg & Cheese",False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
Jalapeno Cheddar Brat,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Jalapeno Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lemon-Basil Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lemongrass Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mild Pork,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Onion,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pickles,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ready-Made Sandwich,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Roasted Poblano Pork,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Shreddies,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of Pickles,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of Sauerkraut,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Spicy Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tomato Hatch Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Veg Side,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Veggie Frito Pie,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
to_remove,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Side Of Jalapeños,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pint Of Pickled Jalapeños,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Jalapeño Pork,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Brownie,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Candy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cookie,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Granola Bar,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hot Dog,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Kids Mac And Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Kids Meal,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Muffin,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Salad,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
