item_name,vegan,vegetarian,mpbamod,lamb,chunked_beef_or_pork,pulled_pork,beef_or_pork_burger,ground_meat,meatballs,sausage,bacon,breakfast_sausage_patty,unfried_chicken,fried_chicken,savory_dairy,sweet_dairy,egg,shrimp,whole_bird_white_meat
Mac Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Fennel Orange,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Strawberry,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Avocado,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Geez Louise,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Janky,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Matron Seasonal,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
to_remove,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bacon Butty,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
Chips,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Curry Chicken,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Eton Mess,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Four Guys Burger,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
Grilled Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Jello Shot,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Marie Sharps,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Omelette,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Steak & Eggs,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Toffee Pudding,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
Zucchini,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bagel With Cream Cheese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
